Terada,130
Michael,123
yutera,212
yutera,196
yutera,61
yutera,61
yutera,53
yutera,69
yutera,0
yutera,12
yutera,0
yutera,0
yutera,0
yutera,0
yutera,0
yutera,0
yutera,0
yutera,0
yutera,28
yutera,24
yutera,37
yutera,68
